x1,x2,x3,treatment,weight,label
1.3419053154730547,0.4194079489827879,-0.14986663689089585,1,1.0,0.7443522773469027
-0.6761154839986063,-0.6044944372294735,-0.14549916602469204,1,1.0,0.8338598564999473
-0.20086993610549192,1.077411619884327,0.39114193331095787,1,1.0,-1.6073041783065574
-0.5849147514147983,-1.7103847125746852,0.39140581024423404,0,1.0,-2.4744663541987517
1.7511476388671834,-0.06146971375289495,1.281598060824539,0,1.0,3.2400438609588043
-0.41571015230312075,-1.5098712467653193,-0.028879348400403404,1,1.0,-1.0476433643946619
0.12246591936019634,-0.332586610458107,1.9057552694599844,0,1.0,0.42762123718358885
-0.8852648728095391,-0.6901936554702193,1.818401527907321,1,1.0,-3.5258754872652327
0.07799522538010839,0.7891590718015771,0.5308611443440067,0,1.0,0.7300661697899858
1.5086271727568954,0.15809124903379768,0.7001113991216664,0,1.0,1.8853893769310783
-0.2526778063996821,-3.167868765936468,1.7486313753953442,0,1.0,-0.409710111598961
-0.36094573836432325,-0.7043431937449042,0.3237019133380634,0,1.0,-1.5009716092245733
1.606156849249087,-2.0202207203569253,1.0709294126920899,0,1.0,1.1572957738844014
-0.6205423028081143,-1.0365678043417668,1.958683401417832,1,1.0,-4.407768229210194
0.8376528072991833,1.6587356289053505,-0.2788909912755706,0,1.0,1.659304094674569
2.224232158991598,-0.8718128298343011,0.5054919320508997,0,1.0,0.08979482380625714
0.793810392667254,-0.6556646210851165,1.4632872929286855,1,1.0,-1.2338031430440524
-0.5495772563005539,-2.0389457236891433,2.0829518887857237,0,1.0,-3.1244307140737675
-0.0928371016037593,0.028543940114601374,-1.1616738245977505,0,1.0,-1.1466067367861117
0.7848576003562433,0.0730702106631469,-0.16760263542487974,1,1.0,0.8893275544967851
-0.28091295490277446,-0.05378794264608977,0.35341111111960877,0,1.0,-0.26216823836076575
0.15965949356885695,-0.2939761634294308,1.3005733845746485,0,1.0,0.30104491291432534
1.5779023735452462,-0.4043358717159537,1.9803888981358506,1,1.0,-2.2910986456143343
1.311070259956826,-0.5596180383047651,0.5776593785900819,1,1.0,-0.6218267224309186
1.7117192131332226,-1.9034737280748781,-1.1069696484274985,0,1.0,2.1285477978330967
-0.5634535747918514,-0.11125260171074519,0.21064273280325585,1,1.0,-1.6438488421815036
1.1096100139058387,-0.9101953601595004,1.7232656762366394,1,1.0,-1.9830806926033766
0.7315796369240257,-0.09481303398745827,1.1626356079138538,0,1.0,-0.1675240493232688
-0.2690922359906752,-0.08585182673741582,1.4630227275361514,1,1.0,-2.370868966895414
2.0719645774548363,-1.5044351249585586,1.0157711097869722,0,1.0,-0.2884244966260694
0.34639398510919395,-1.6858026814690974,2.479404664743913,0,1.0,1.883186070652941
2.2785885060852573,-1.3713062298010388,1.2320205781848166,0,1.0,-0.8354065332185991
1.0951776489120975,-0.682670902923442,1.7297634639960395,0,1.0,0.3163618376230679
0.5646750591026233,-0.5963863915833241,0.8389373830920861,0,1.0,0.7680581566390674
0.6948561326551211,-0.09926182111664755,-0.62529201527869,1,1.0,1.0104539666054735
-1.107050902855865,0.6863665659992768,3.068451427713093,0,1.0,-1.0423587826347123
0.7473509656354904,1.1230096333098776,1.1696692988701471,1,1.0,0.1935698160773982
1.2785522580869206,1.7956545842044425,0.15103550709315716,1,1.0,1.0758563895932227
0.49505835283098226,-1.658630075830032,2.3211141625315665,0,1.0,-0.23902739265749592
0.7329882583476022,-1.8048367953567903,2.167307418227268,0,1.0,0.7861792684879464
1.5758681039407463,-1.7706898498985282,1.0920337802284907,1,1.0,0.039774890266063734
0.01641934498256828,0.8097973110373335,0.8847156350384071,0,1.0,0.7003087614776272
1.138586385759737,0.1466266929503719,-0.5936977053869661,1,1.0,3.3893145279844608
1.5749407253708883,0.9316503612845468,0.24357838668268472,1,1.0,2.5623479399213576
-0.13193076860206787,-2.198847669879108,0.26885848820789293,1,1.0,-4.356634563233631
-1.2828823907808073,-0.7073132390900538,0.8328546456093724,1,1.0,-4.148028445218003
0.7312384427798944,0.5698697859848461,1.1420632280933474,1,1.0,-1.2619092162877061
-0.24301705833307286,-0.23458937626408466,-1.9621408768403497,0,1.0,0.18022869494747262
0.5884025750196511,-1.0821272380571016,1.2334356888417783,1,1.0,-3.2155755261944474
0.24448153719338195,-0.7795432041366281,0.1784847115982232,1,1.0,-0.7417299507831958
0.8080044534446518,0.06498053638177004,-1.0396057140222295,0,1.0,1.0796156137861923
0.8209587556377826,-0.7985954385796568,1.474508781454876,0,1.0,2.388927053916203
1.0418616457792909,-0.8480736064260179,1.8703545150299583,1,1.0,-3.357661096208911
1.8299990324999595,0.03318453247982622,1.1415897936946187,1,1.0,0.23788496069511045
0.032072235657334774,-1.1742361016491887,-0.5784001094621347,1,1.0,0.8932945305908018
-0.6262800444926051,-1.2820280296034263,0.40937044987903676,1,1.0,-1.9304674689302812
-0.23633626572057415,-0.6809154170821097,1.6037789293095281,0,1.0,0.8094591665059563
0.4956428625131204,-0.6982487375440204,0.3554165988478373,1,1.0,-1.74432200587257
0.2284423190250653,-0.7778757490006801,1.9028459323162388,1,1.0,-2.769767307479261
0.4599683331595172,-1.2994483085702515,-0.8495808537304828,1,1.0,2.3580590863820423
0.04638919709292391,-1.6594658182609312,1.7177143967118988,0,1.0,-1.6771226581299745
-0.12832469432666105,-0.08955968439639206,-0.3469356875001972,1,1.0,1.6492259148319994
-0.22541428536149005,-2.3915106986768837,-0.24245579514497528,0,1.0,-1.0366647122787662
0.1788882844094108,-0.03287756091030408,0.42850952735646763,0,1.0,0.6586968217852983
-1.1185016102600023,-0.10465975539622652,1.0938159464665458,1,1.0,-2.450217940431611
0.8402966109404382,0.4020986020609125,-0.01804923534015368,1,1.0,0.9528461613560181
1.2132712272134547,-1.7513760790042805,0.1571085372702219,1,1.0,0.7319978920216886
-1.6499139539147436,-0.7819444904065841,0.6618907275879318,0,1.0,-0.6762359121901176
1.835623602110286,0.4829002135878432,-0.002007118931152574,1,1.0,2.7839798281679133
1.0514251596729107,-1.1823067833053436,-0.3652363457474399,1,1.0,1.2850675796429352
-1.2017329193460204,-0.20036488667036223,0.6547578316775697,1,1.0,-2.7521815944945045
0.36515771985494316,-1.9034942944222621,1.9893192705656857,0,1.0,-1.9361894927478165
-0.4334365278276024,-0.649201791209625,0.7426300131823667,0,1.0,0.22556641926719212
-2.145242925186247,-0.203937840418901,-0.5146397175628963,0,1.0,-0.7985936777375515
0.7873581204246087,-0.5821924020049358,1.4494432905311445,0,1.0,-1.0775747480557722
0.8731362657652948,-1.6755615788353604,0.9043033716732378,0,1.0,0.3976443209805535
0.2060435328852553,-0.12471356973287478,1.3705074035386362,1,1.0,-1.058496658596613
0.2321481172394641,0.7012741891914207,2.5136178591696963,0,1.0,0.5474333790659022
0.9287558120447856,-1.0057974394043507,0.8900414632076966,0,1.0,0.9842651258304693
1.5408975584882967,-1.501297694765178,1.0629131685892508,0,1.0,-0.29682429763342455
0.29033470655824,0.6542443433715526,1.531162669034242,1,1.0,-4.242979146012633
0.6105727344850955,-1.318356553557055,-0.10075447729320097,1,1.0,-0.8621128159952518
0.1628511713012368,-2.2996558349133247,1.3840723211473316,0,1.0,-1.8667551873806016
-0.4879215178470559,-2.40375044294082,0.5790030665256063,1,1.0,-4.785331712244792
-0.59600984753052,0.9538387691532402,1.2728192154140965,0,1.0,-0.8424374270440355
0.305561586317954,-0.1311442581106398,0.1251780364142815,0,1.0,0.1396978363368497
-1.268668648734733,0.22844562883392272,0.7945377596646821,0,1.0,-1.0239397389769227
0.5133175058021444,-0.26380996934804707,2.2660030637866075,0,1.0,0.3013094349559453
0.8284728113040472,-1.3293935174665592,-0.6368078914563116,0,1.0,0.4876510185859088
1.2732260590109263,0.4843571977302772,0.3144999746391257,0,1.0,1.238230200224717
0.698569431594676,-2.712003575617898,0.8736279095453297,1,1.0,-3.209040191803051
0.6436459727103554,-3.2825027375679503,1.2818020642160857,1,1.0,-3.2967365520822427
0.8753996221697711,-1.7204800911406224,1.1643600908733922,1,1.0,-1.9467640811961604
-1.582697997586695,-0.4605692839615209,0.5337493017596404,1,1.0,-4.495448043973758
0.8156468749230359,-0.190414329102777,2.85431987000874,0,1.0,1.2891776305150713
0.42159327274901415,1.1245318935500623,0.4560477285972229,0,1.0,0.11247220521287338
-0.5972853793382453,0.36701167016299463,-0.038193253893485046,1,1.0,-1.6348583510070913
-0.7199065051787472,0.2769382758445459,1.840599824436309,0,1.0,-1.216163253897038
1.2894952827172546,0.5772359041859032,0.8093436528486491,0,1.0,3.084378826140054
-1.618078671292563,-1.4750498759604245,1.1438928290230084,0,1.0,-2.45550115354466
-0.26209498776170914,-0.5002382705916391,2.214464891572643,1,1.0,-5.636446365151552
-0.3717221596117222,-0.14765322576944362,2.7699515466700264,0,1.0,-0.5340753928676183
0.9249729182460491,-0.6992440145276745,-0.5392784524386709,1,1.0,2.5164657102304755
0.4487390998133029,-0.902559390919129,0.32726852275319496,1,1.0,-0.7302766801798228
0.9291061523286057,0.2140484894891782,0.9646724959261341,1,1.0,-0.238618657814902
1.797204345918862,-1.4998450973390312,-0.7432164211970438,1,1.0,2.6804531741180906
-0.928792741168964,-0.062047759988128226,0.38108093025108175,1,1.0,-1.3597348130853142
0.22160845224971992,0.35902123838742794,0.5319515983464238,1,1.0,-3.1735339997147016
0.9297171728443747,-0.8280609781972763,1.1753247894650052,0,1.0,-0.5861393896722709
3.453155611229434,-0.5631047161678864,1.0503752592295714,0,1.0,3.217931748218591
1.5045040147541315,-0.9202355808746953,0.6024843486253787,1,1.0,0.9677154088364741
0.3714883289200667,-0.2446795204858897,1.9849725378782233,1,1.0,-3.322313316981071
-0.06203868667688062,0.5626091656565495,1.2509651703701687,1,1.0,-1.4186604956957325
2.348010544919323,-0.1436144767500035,1.1259228179481013,0,1.0,0.033379960847124135
-0.9743226654423778,-0.4601687792772724,-0.436283294906862,0,1.0,-2.451745944765286
0.34928135222202406,2.5424071221064293,-0.13057896324121554,0,1.0,2.878351167927956
0.9201737182853447,-0.982573559047947,2.527469305106878,1,1.0,-5.589654177524423
-0.31219687198092766,-2.161195806277465,3.0365982226831454,0,1.0,-0.5220015482843373
2.1841351034936265,-1.1020524731863723,0.4194154879058701,0,1.0,2.7930601282302665
-0.8301030204243824,-0.8292809334821315,1.2295215004777114,0,1.0,-0.7482387915214544
0.28699188515725227,-1.8741285272600698,0.0796589411488492,0,1.0,-1.723457321105827
-0.36271822271863724,-0.49352368256793006,1.7899777376051356,1,1.0,-4.478843932066827
-0.2526169508788798,0.36647718087266556,0.4452809894472849,1,1.0,0.18295786805762004
-0.925995234631676,-1.2280517171149654,0.6860690473075659,0,1.0,-1.8891899097133829
-0.7842190717896862,1.031202299543557,1.1694116442965246,1,1.0,-3.572180118649494
-0.5440681350987469,-1.6395673498272376,1.025061860738525,1,1.0,-5.689318735584363
-1.331990346237269,1.2102879218810416,0.9468781408400812,0,1.0,-1.556535030772082
-0.06291837609587786,0.3414322655489207,0.3386139725212299,0,1.0,1.0119500289444745
0.4648199316806048,-0.1889234102174503,0.7484044458467761,1,1.0,-0.529313663114719
0.5572546576353881,-0.7031030561300576,0.8121612560442797,0,1.0,0.3469906800482252
0.11021374610995885,-0.3315496220214912,1.642057412069337,0,1.0,-1.0802277889546728
-0.33855341946515255,0.5810606928873057,1.2327409904475426,0,1.0,1.5758593783196673
0.11960478310770191,-0.8082087256466658,1.550515839526569,1,1.0,-2.1102240152626326
0.32903800018495843,0.017718336033976545,1.0152724010865635,0,1.0,0.9055252501583813
-0.9663021013228774,-0.9215228210883246,0.7532413099890122,1,1.0,-2.9435583568091923
-0.7555390731361618,-0.15492013434025792,1.4567763033085432,1,1.0,-3.88949946246069
1.1063920023065685,-2.1748417828946516,1.0856680423450675,1,1.0,-1.7342327562294986
0.3588378111675448,-0.11497611504112043,1.9580346841884824,0,1.0,0.4856354307397224
-0.47592132148822336,-1.1413367134291446,-0.9529691153036912,1,1.0,0.17974754740839394
0.20359430877619758,-1.7058824899685792,2.60449568134423,1,1.0,-5.705162312630837
-0.6638925037400045,0.6517668203954323,1.9312973802189524,1,1.0,-5.1124421361093075
0.802202262690088,0.6242666837544515,0.9164162732544601,1,1.0,-1.1115209641850803
0.4029713968243596,-1.1676962565883033,0.45665666437851865,0,1.0,1.7543407338871562
0.39100145306767864,-1.6181845347172283,2.162808123342441,1,1.0,-5.402501107801937
0.39511464195260837,-0.5052257450550752,-0.0015927459918729792,1,1.0,1.6313837036363963
1.158852829716386,-0.6315598637884835,-0.646121533037531,1,1.0,2.3746318717821544
3.028050540277815,-0.5791887097993162,1.438943727151928,0,1.0,1.9832960544432803
-0.730746003146789,-1.1779125404223567,0.14142778021197278,0,1.0,-0.6321163102669067
-0.30702403822284435,0.32883982084906704,1.4626270283007932,0,1.0,0.0827177978840507
